ID,Title,IsDairyFree,Ready_In_Minutes,Source_URL,cleaned_instructions,total_steps,cleaned_ingredients,total_ingredients,equipment_detected,equipment_complexity,zscore_steps,zscore_ingredients,zscore_equipment,zscore_ready_in_minutes,complexity_score,ingredients_wo_measure,cluster_id,cuisine,recipe_text,complexity_normalized
641422,Delightful Kale and Cabbage Slaw,TRUE,45,https://www.foodista.com/recipe/RLKY3W3V/delightful-kale-and-cabbage-slaw,"large bowl, combine cabbage, kale, celery, scallion carrot. toss well. small bowl, combine dressing ingredients. pour dressing vegetables toss coat.",4,"5.0 c cabbage, 3.0 c kale, 1.0 c celery, 0.75 c scallion, 2.0 c carrot, 6.0 servings dressing, 0.25 c red wine vinegar, 0.5 mustard, 1.0 agave nectar, 0.25 salt, 3.0 olive oil",11,[],0,-0.846080902,0.018420726,-1.372218826,-0.147310458,-0.761144909,"[""c cabbage"", ""c kale"", ""c celery"", ""c scallion"", ""c carrot"", "" dressing"", ""c red wine vinegar"", ""mustard"", ""agave nectar"", """", ""olive oil""]",2,Italian/Mediterranean,"Delightful Kale and Cabbage Slaw 5.0 c cabbage, 3.0 c kale, 1.0 c celery, 0.75 c scallion, 2.0 c carrot, 6.0 servings dressing, 0.25 c red wine vinegar, 0.5 mustard, 1.0 agave nectar, 0.25 salt, 3.0 olive oil",1
641387,Delicious Creamy Lentils and Chestnuts Soup,TRUE,30,https://www.foodista.com/recipe/6NB227RW/delicious-creamy-lentils-and-chestnuts-soup,"put lentils large pot cover water. add onions, garlic, potato, tomatoes, chestnuts, bay leaf, salt pepper tablespoon olive oil. cook 20 minutes adjust salt pepper necessary. let sit cool 15 minutes. remove bay leaf. obtain creamy velvety consistency use electric immersion blender .",6,"1.0 bay leaf, 0.25 cup roasted chestnuts, 1.0 clove garlic, 1.5 cups lentils, 4.0 servings olive oil, 1.0 onion, 1.0 potato, 0.5 cup roma tomatoes, 4.0 servings salt pepper",9,"['blender', 'pot']",2,-0.653612794,-0.471853988,0.181067042,-0.388744545,-0.340370257,"[""bay leaf"", "" roasted chestnuts"", ""clove garlic"", "" lentils"", "" olive oil"", ""onion"", ""potato"", "" roma tomatoes"", ""  ""]",2,Italian/Mediterranean,"Delicious Creamy Lentils and Chestnuts Soup 1.0 bay leaf, 0.25 cup roasted chestnuts, 1.0 clove garlic, 1.5 cups lentils, 4.0 servings olive oil, 1.0 onion, 1.0 potato, 0.5 cup roma tomatoes, 4.0 servings salt pepper",2
638626,Chimichurri Skirt Steak with Grilled Asparagus,TRUE,45,https://www.foodista.com/recipe/3VXHGQB6/chimichurri-skirt-steak-with-grilled-asparagus,"place chimichurri sauce ingredients except olive oil food processor amp pulse well chopped. food processor going, slowly pour olive oil mixture blended. reserve half sauce serve side meal.season skirt steaks salt amp pepper bother sides. spoon remaining chimichurri sauce steaks amp let marinate 30 minutes overnight.preheat grill 350 400 f.in plastic resealable bag, add asparagus, olive oil, garlic, salt amp pepper. shake coat amp place grill basket. place steak amp grill basket asparagus directly hot grill. gently toss asparagus even grilling amp baste garlic, olive oil mixture 10 minutes.grill skirt steak desired temperature 5 8 minutes per side. remove grill amp let steak rest 10 minutes slice long strips. spoon reserved chimichurri sauce steak amp serve asparagus side.",13,"1.0 pound asparagus, 0.5 teaspoon chili pepper flakes, 1.0 cup flat leaf parsley, 0.25 cup mint leaves, 3.0 5 garlic cloves, 4.0 garlic cloves, 4.0 servings kosher salt, 3.0 tablespoons lemon juice, 0.25 cup olive oil, 0.25 cup oregano leaves, 1.0 teaspoon pepper, 4.0 servings freshly cracked pepper, 2.0 tablespoons red wine vinegar, 2.0 tablespoons shallot, 2.0 skirt steaks",15,"['grill', 'food processor']",2,0.020025583,0.998970155,0.181067042,-0.147310458,0.247393331,"["" asparagus"", "" chili  flakes"", "" flat leaf parsley"", "" mint leaves"", ""garlic cloves"", ""garlic cloves"", "" kosher "", "" lemon juice"", "" olive oil"", "" oregano leaves"", "" "", "" freshly cracked "", "" red wine vinegar"", "" shallot"", ""skirt steaks""]",2,Italian/Mediterranean,"Chimichurri Skirt Steak with Grilled Asparagus 1.0 pound asparagus, 0.5 teaspoon chili pepper flakes, 1.0 cup flat leaf parsley, 0.25 cup mint leaves, 3.0 5 garlic cloves, 4.0 garlic cloves, 4.0 servings kosher salt, 3.0 tablespoons lemon juice, 0.25 cup olive oil, 0.25 cup oregano leaves, 1.0 teaspoon pepper, 4.0 servings freshly cracked pepper, 2.0 tablespoons red wine vinegar, 2.0 tablespoons shallot, 2.0 skirt steaks",4
661122,"Spicy lentil and black rice soup with kale, spinach and leek",TRUE,45,https://www.foodista.com/recipe/CWDP84PH/spicy-lentil-and-black-rice-soup-with-kale-spinach-and-leek,"start soaking beautiful green lentils water dice veggies lentils soaking water, chop carrots, celery, garlic, onion leek veggies chopped, heat olive oil stock pot medium high heat add diced veggies cook onion garlic softens, 7 minutes veggies cooking, chop kale get ready go, dont add yet dont need worry chopping spinach leaves, comes time add them, use whole leaf veggies cooked, drain lentils add rice veggies cant find black rice, use wild rice give veggies, rice lentils stir add veggie broth, water, kale, spinach spices turn heat high keep burner high soup boils, reduce heat low cover 25 minutes covering soup ensure lentils rice cook thoroughly soup cooks covered 25 minutes, remove cover continue cook low another 30 minutes added another 12 tsp salt bit pepper flavoring point perfect balance final 30 minutes simmer, simply serve enjoy",33,"1.0 cup rice, 2.0 cups carrot, 0.25 tsp cayenne, 2.0 celery stalks, 1.0 tablespoon chili powder, 1.0 tsp cumin, 2.0 cups green lentils, 1.0 tsp thyme, 3.0 garlic cloves, 1.0 bunch kale, 1.0 leek, 0.5 tsp oregano, 1.0 tsp cracked pepper, 1.0 onion, 2.0 tsp sea salt, 0.5 bunch spinach, 4.0 cups vegetable broth, 10.0 cups water",18,['pot'],1,1.944706661,1.734382226,-0.595575892,-0.147310458,0.931355296,"["" rice"", "" carrot"", "" cayenne"", ""celery stalks"", "" chili powder"", "" cumin"", "" green lentils"", "" thyme"", ""garlic cloves"", ""bunch kale"", ""leek"", "" oregano"", "" cracked "", ""onion"", "" sea "", ""bunch spinach"", "" vegetable broth"", "" ""]",4,European Comfort Foods,"Spicy lentil and black rice soup with kale, spinach and leek 1.0 cup rice, 2.0 cups carrot, 0.25 tsp cayenne, 2.0 celery stalks, 1.0 tablespoon chili powder, 1.0 tsp cumin, 2.0 cups green lentils, 1.0 tsp thyme, 3.0 garlic cloves, 1.0 bunch kale, 1.0 leek, 0.5 tsp oregano, 1.0 tsp cracked pepper, 1.0 onion, 2.0 tsp sea salt, 0.5 bunch spinach, 4.0 cups vegetable broth, 10.0 cups water",5
1697645,Cauliflower Rice,TRUE,15,https://maplewoodroad.com/cauliflower-rice-and-oven-roasted-cauliflower/,"cut cauliflower chunks, rinse colander, pat dry. pulse food processor 20 seconds. mediumhigh heat, heat extravigin olive oil sautu00e9 finely chopped leek 2 minutes. add uncooked cauliflower rice stir occasionally 4 minutes. cook cauliflower rice long itu2019ll become mushy b bitter. season u00bc tsp salt pepper. toward end, stir parsley. taste reseason necessary. serve garnish extra parsley.",9,"1.5 lb cauliflower, 2.0 tbsp olive oil, 0.5 c leek, 0.25 tsp salt pepper, 0.5 c flat leaf parsley",5,"['food processor', 'colander']",2,-0.364910632,-1.452403417,0.181067042,-0.630178633,-0.445142687,"["" cauliflower"", "" olive oil"", ""c leek"", ""  "", ""c flat leaf parsley""]",2,Italian/Mediterranean,"Cauliflower Rice 1.5 lb cauliflower, 2.0 tbsp olive oil, 0.5 c leek, 0.25 tsp salt pepper, 0.5 c flat leaf parsley",2
635679,Borani Esfanaaj,FALSE,45,https://www.foodista.com/recipe/F6BYJPMT/borani-esfanaaj,drizzle oil medium pan saut onion garlic mediumlow heat tender onions almost seethrough. add spinach cook leaves wilted. add salt pepper set aside cool 15 minutes. small bowl mix together drained yogurt cooked spinach. add salt pepper taste. cool fridge least another 45 minutes. enjoy,6,"1.0 teaspoon olive oil, 1.0 small onion, 1.0 clove garlic, 4.0 cups package spinach, 0.25 teaspoon salt, 8.0 servings bell pepper, 1.0 cup yogurt",7,['pan'],1,-0.653612794,-0.962128702,-0.595575892,-0.147310458,-0.647274671,"["" olive oil"", "" onion"", ""clove garlic"", "" package spinach"", "" "", "" bell "", "" yogurt""]",2,Italian/Mediterranean,"Borani Esfanaaj 1.0 teaspoon olive oil, 1.0 small onion, 1.0 clove garlic, 4.0 cups package spinach, 0.25 teaspoon salt, 8.0 servings bell pepper, 1.0 cup yogurt",1
657698,"Quinoa, Tomato, Green Onion Side Salad",TRUE,45,https://www.foodista.com/recipe/ZHJ4PP8P/quinoa-tomato-green-onion-salad,"put quinoa water pan , heat medium heat bubbling, cover reduce heat low cook 15 minutes water absorbed quinoa cooking, get wash green onions tomatoes chop roughly chop lemon half squeeze one halfs juice bowl, picking seeds , let quinoa cool little warm fine , add olive oil, lemon juice, tomatoes green onions pan stir , add salt pepper liking , serve chilled",22,"0.5 cup green onions, 0.5 lemon, 2.0 tbs olive oil, 0.75 cup quinoa, 2.0 servings salt pepper, 2.0 medium size tomatoes, 1.5 cups water",7,['pan'],1,0.886132068,-0.962128702,-0.595575892,-0.147310458,-0.031376726,"["" green onions"", ""lemon"", "" olive oil"", "" quinoa"", ""  "", "" size tomatoes"", "" ""]",5,Italian/Mediterranean,"Quinoa, Tomato, Green Onion Side Salad 0.5 cup green onions, 0.5 lemon, 2.0 tbs olive oil, 0.75 cup quinoa, 2.0 servings salt pepper, 2.0 medium size tomatoes, 1.5 cups water",3
637297,Cauliflower Chickpea Stew,TRUE,45,https://www.foodista.com/recipe/BQBJ3XVS/cauliflower-chickpea-stew,"heat olive oil large sauce pan high heat. crush garlic fry tumeric, salt pepper minute adding brown rice. fry rice another 45 minutes adding water. bring water boil turn heat lowmedium, allow simmer 30 minutes.",4,"1.0 tbsp olive oil, 240.0 g brown rice, 4.0 servings twice amount water, 2.0 garlic gloves, 1.0 tsp tumeric, 4.0 servings salt & pepper, 1.0 onion, 400.0 g canned tomatoes, 2.0 tbsp tomato puree, 3.0 garlic gloves, 1.0 tsp cm ginger, 0.5 chili, 1.0 tsp cinnamon, 1.0 tsp garam masala, 1.0 tsp paprika, 1.0 sweet potatoes, 0.5 juice lemon, 240.0 ml water, 0.5 small cauliflower, 400.0 g chickpeas",20,['pan'],1,-0.846080902,2.224656941,-0.595575892,-0.147310458,-0.086904786,"["" olive oil"", "" brown rice"", "" twice amount "", ""garlic gloves"", "" tumeric"", ""  & "", ""onion"", "" canned tomatoes"", "" tomato puree"", ""garlic gloves"", "" cm ginger"", ""chili"", "" cinnamon"", "" garam masala"", "" paprika"", ""sweet potatoes"", ""juice lemon"", "" "", "" cauliflower"", "" chickpeas""]",1,Tex-Mex and Southwestern,"Cauliflower Chickpea Stew 1.0 tbsp olive oil, 240.0 g brown rice, 4.0 servings twice amount water, 2.0 garlic gloves, 1.0 tsp tumeric, 4.0 servings salt & pepper, 1.0 onion, 400.0 g canned tomatoes, 2.0 tbsp tomato puree, 3.0 garlic gloves, 1.0 tsp cm ginger, 0.5 chili, 1.0 tsp cinnamon, 1.0 tsp garam masala, 1.0 tsp paprika, 1.0 sweet potatoes, 0.5 juice lemon, 240.0 ml water, 0.5 small cauliflower, 400.0 g chickpeas",3
1046982,How to Make the Perfect Sweet Potato Sloppy Joes,TRUE,40,https://www.pinkwhen.com/how-to-make-the-perfect-sweet-potato-sloppy-joes/,"preheat oven 425 degrees pierce sweet potatoes skin fork rub outside potatoes olive oil cover foil , bake oven 1 hour fully cooked , brown ground turkey skillet medium heat finished cooking, add onion, bell pepper, garlic , mix well cook mixture fully cooked starts crumble , stir garlic, water, tomato paste, tomato sauce stir mixed well turn heat low simmer 20 minutes, stirring occasionally , remove sweet potatoes foil slice middle mash insides fork pour sloppy joe mix sweet potatoes , serve enjoy",27,"0.5 cup bell pepper, 1.0 clove garlic, 1.5 pounds ground turkey, 4.0 servings olive oil, 0.5 cup onion, 4.0 servings salt pepper, 4.0 large sweet potatoes, 6.0 ounces tomato paste, 14.0 ounces tomato sauce, 1.0 cup water",10,"['oven', 'skillet']",2,1.367302338,-0.226716631,0.181067042,-0.227788487,0.533118873,"["" bell "", ""clove garlic"", "" ground turkey"", "" olive oil"", "" onion"", ""  "", "" sweet potatoes"", "" tomato paste"", "" tomato sauce"", "" ""]",4,European Comfort Foods,"How to Make the Perfect Sweet Potato Sloppy Joes 0.5 cup bell pepper, 1.0 clove garlic, 1.5 pounds ground turkey, 4.0 servings olive oil, 0.5 cup onion, 4.0 servings salt pepper, 4.0 large sweet potatoes, 6.0 ounces tomato paste, 14.0 ounces tomato sauce, 1.0 cup water",4
665379,Winter Kimchi,TRUE,45,https://www.foodista.com/recipe/DPZ3FLTW/winter-kimchi,"soak quartered cabbage brine solution 4 hours, weighing cabbage heavy plate. remove drain. place garlic cloves, rice, fermented shrimp, fish sauce, sugar, chilly paste chilly flakes food processor zap smooth paste. stir spring onions. stuff cabbage paste, making sure stuff individual leaves coating every inch it. place kimchi airtight container leave room temperature day leaving ferment fridge least another week consuming. left mine 3 weeks.",7,"1.0 small napa cabbage, 3.0 liters brine solution, 3.0 tablespoons chilly paste / korean gochujang paste, 0.25 bowl rice, 150.0 grams radish, 40.0 grams spring onions, 15.0 grams chilly flakes, 10.0 grams sugar, 1.0 garlic bulb, 2.0 tablespoons fermented baby shrimps/ cincalok, 0.125 cup fish sauce",11,['food processor'],1,-0.55737874,0.018420726,-0.595575892,-0.147310458,-0.412671164,"["" napa cabbage"", "" brine solution"", "" chilly paste / korean gochujang paste"", ""bowl rice"", "" radish"", "" spring onions"", "" chilly flakes"", "" sugar"", ""garlic bulb"", "" fermented baby shrimps/ cincalok"", "" fish sauce""]",0,Asian,"Winter Kimchi 1.0 small napa cabbage, 3.0 liters brine solution, 3.0 tablespoons chilly paste / korean gochujang paste, 0.25 bowl rice, 150.0 grams radish, 40.0 grams spring onions, 15.0 grams chilly flakes, 10.0 grams sugar, 1.0 garlic bulb, 2.0 tablespoons fermented baby shrimps/ cincalok, 0.125 cup fish sauce",2
716342,Chicken Suya,TRUE,45,https://www.afrolems.com/2014/05/27/chicken-suya/,"heat oven 500 f.wash season chicken suya spice, chilli powder, seasoning cubes, salt drizzle oil it. place chicken oven grill 40 minutes. check chicken occasionally flip sides cook properly. serve hot garnished onions tomato bit suya spice sprinkled chicken.",5,"1.5 tablespoons suya spice, 1.0 pound chicken, 1.0 teaspoon chilli powder, 1.0 cooking spoon groundnut oil, 1.0 serving seasoning cubes, 1.0 serving onions tomatoes, 1.0 serving salt",7,"['oven', 'grill']",2,-0.749846848,-0.962128702,0.181067042,-0.147310458,-0.452775413,"["" suya spice"", "" chicken"", "" chilli powder"", ""cooking spoon groundnut oil"", ""serving seasoning cubes"", ""serving onions tomatoes"", ""serving ""]",5,Italian/Mediterranean,"Chicken Suya 1.5 tablespoons suya spice, 1.0 pound chicken, 1.0 teaspoon chilli powder, 1.0 cooking spoon groundnut oil, 1.0 serving seasoning cubes, 1.0 serving onions tomatoes, 1.0 serving salt",2
660231,Skinny Veggie Fried Rice,TRUE,45,https://www.foodista.com/recipe/S53BXV6Z/skinny-veggie-fried-rice,"heat wok skillet medhigh add 1 tsp oil. add minced ginger 1 tsp minced garlic. saute fragrant burnt. add mushroom pieces. cook tender 56 minutes. keep mushrooms along juices aside bowl. heat wok add 1 tsp oil. add remaining garlic. saute fragrant add vegetables. stir together high flame. add salt, black pepper splash soy sauce. toss coat let cook minutes get tender soft. want veggies cooked little crunch. add cold already cooked rice stir gets mixed together. gentle hand. let rice get warm med high flame. add remaining 1 tsp oil along salt, black pepper soy sauce. add mushrooms tofuif using. mix together. toss taste. garnish chopped green parts green onions sesame seeds.",21,"1.0 tbsp sesame oil, 1.0 tsp ginger, 1.0 tbsp garlic, 1.0 cup mushrooms, 6.0 baby corns, 0.25 cup green onions white part, 1.0 small size carrot, 1.0 small size bell pepper, 1.0 tbsp soy sauce, 2.0 servings salt, 2.0 servings bell pepper, 1.0 tsp sesame seeds",12,"['wok', 'skillet']",2,0.789898015,0.263558083,0.181067042,-0.147310458,0.408259889,"["" sesame oil"", "" ginger"", "" garlic"", "" mushrooms"", ""baby corns"", "" green onions white part"", "" size carrot"", "" size bell "", "" soy sauce"", "" "", "" bell "", "" sesame seeds""]",0,Asian,"Skinny Veggie Fried Rice 1.0 tbsp sesame oil, 1.0 tsp ginger, 1.0 tbsp garlic, 1.0 cup mushrooms, 6.0 baby corns, 0.25 cup green onions white part, 1.0 small size carrot, 1.0 small size bell pepper, 1.0 tbsp soy sauce, 2.0 servings salt, 2.0 servings bell pepper, 1.0 tsp sesame seeds",4
647875,Indian-Style Dill and Turmeric Potato Salad,TRUE,30,https://www.foodista.com/recipe/2LQW8RTQ/indian-style-dill-and-turmeric-potatoes,heat olive oil large frying pan. add garlic chilli heat gently fragrant. add turmeric powder. fry together 30 seconds. add potatoes mix gently coat turmeric. add 14 cup water let potatoes cook through. add salt taste.take heat add dill. serve immediately.,9,"1.0 pinch chilli flakes, 1.0 cup dill, 2.0 cloves garlic, 4.0 servings olive oil, 4.0 large potatoes, 4.0 servings salt, 0.5 teaspoon turmeric powder",7,"['pan', 'frying pan']",2,-0.364910632,-0.962128702,0.181067042,-0.388744545,-0.322944335,"["" chilli flakes"", "" dill"", ""cloves garlic"", "" olive oil"", "" potatoes"", "" "", "" turmeric powder""]",4,European Comfort Foods,"Indian-Style Dill and Turmeric Potato Salad 1.0 pinch chilli flakes, 1.0 cup dill, 2.0 cloves garlic, 4.0 servings olive oil, 4.0 large potatoes, 4.0 servings salt, 0.5 teaspoon turmeric powder",2
664419,Vegan Colcannon Soup,TRUE,45,https://www.foodista.com/recipe/LKGLSJ48/vegan-colcannon-soup,"heat oil large stockpot set mediumhigh heat, shimmers. add leeks, garlic, celery, cook, stirring frequently, 3 4 minutes, edges golden. add parsnips, potatoes, cabbage, kale, stock, salt, pepper stir well. reduce heat medium cover. bring soup boil reduce heat low simmer. cook 30 35 minutes, vegetables tender soft. add lemon juice. using immersion blender working batches blender, pure completely smooth. serve immediately store airtight container 3 days.",9,"2.0 tablespoons extra virgin olive oil, 2.0 medium leeks, 2.0 cloves garlic, 1.0 stalk celery, 3.0 large russet potatoes, 3.0 cups savoy cabbage, 8.0 cups kale, 8.0 cups vegetable broth, 2.0 teaspoons kosher salt, 1.0 teaspoon pepper, 1.0 juice lemon",11,['blender'],1,-0.364910632,0.018420726,-0.595575892,-0.147310458,-0.335683921,"[""  virgin olive oil"", "" leeks"", ""cloves garlic"", ""stalk celery"", "" russet potatoes"", "" savoy cabbage"", "" kale"", "" vegetable broth"", "" kosher "", "" "", ""juice lemon""]",4,European Comfort Foods,"Vegan Colcannon Soup 2.0 tablespoons extra virgin olive oil, 2.0 medium leeks, 2.0 cloves garlic, 1.0 stalk celery, 3.0 large russet potatoes, 3.0 cups savoy cabbage, 8.0 cups kale, 8.0 cups vegetable broth, 2.0 teaspoons kosher salt, 1.0 teaspoon pepper, 1.0 juice lemon",2
